ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
265273,453,Katie Zelem,F,81,68,78,82,79,78,82,68,68,63,79,80,79,68,79,75,86,75,85,79,87,78,66,76,77,86,84,75,76,80,78,75,83,89,79,78,CDM,3,4,Right,"163cm / 5'4""",53kg / 117lb,['CM'],30,England,Barclays WSL,London City,"['Aerial Fortress', 'Bruiser', 'Dead Ball', 'Incisive Pass', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/katie-zelem/265273,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265273_en.webp
231736,455,Danielle Colaprico,F,81,81,76,78,81,76,73,81,81,80,77,75,76,73,71,68,79,67,84,81,70,79,81,87,79,84,76,81,56,80,78,69,73,87,65,73,CM,4,3,Right,"158cm / 5'2""",58kg / 128lb,['CDM'],32,United States,NWSL,Houston Dash,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/danielle-colaprico/231736,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231736_en.webp
227344,458,Sandie Toletti,F,81,78,76,83,80,71,76,78,78,78,73,82,78,75,72,82,81,80,86,81,79,80,76,78,81,81,81,79,60,64,77,72,79,77,76,74,CM,3,4,Right,"169cm / 5'7""",58kg / 128lb,"['CDM', 'CAM']",30,France,Liga F Moeve,Real Madrid,"['Incisive Pass', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sandie-toletti/227344,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227344_en.webp
265252,460,Ashleigh Neville,F,81,76,70,76,78,81,83,75,77,80,74,69,65,68,59,76,68,69,80,78,78,80,69,74,75,77,81,80,80,78,85,83,89,81,82,86,RB,4,3,Right,"171cm / 5'7""",64kg / 141lb,"['LB', 'LM', 'RM']",32,England,Barclays WSL,Spurs,"['Anticipate', 'Intercept', 'Jockey', 'Rapid', 'Relentless', 'Slide Tackle', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ashleigh-neville/265252,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265252_en.webp
246287,462,Ángela Sosa,F,81,77,77,83,83,64,77,78,77,80,73,83,79,70,80,84,82,80,85,79,90,83,83,85,70,83,84,63,45,70,67,55,77,87,72,75,CAM,3,4,Right,"166cm / 5'5""",56kg / 123lb,"['CM', 'RM']",33,Spain,Liga F Moeve,Madrid CFF,"['Dead Ball', 'Finesse Shot', 'Pinged Pass', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/angela-sosa/246287,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246287_en.webp
264963,467,Daphne Corboz,F,81,69,75,80,82,75,79,70,69,60,72,85,79,61,71,79,84,70,80,79,72,82,70,86,78,86,79,80,46,79,77,74,70,86,81,67,CDM,4,3,Right,"157cm / 5'2""",54kg / 119lb,['CM'],32,France,Arkema PL,Paris FC,"['Anticipate', 'Block', 'Incisive Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daphne-corboz/264963,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264963_en.webp
272007,468,Paula Fernández,F,81,77,70,78,79,78,78,76,77,76,69,72,75,63,61,69,80,70,84,79,66,80,75,74,80,81,77,81,72,81,81,61,85,89,81,56,CM,3,3,Right,"167cm / 5'6""",62kg / 137lb,['CDM'],26,Spain,Liga F Moeve,Real Sociedad,"['Anticipate', 'First Touch', 'Intercept', 'Press Proven', 'Relentless', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paula-fernandez/272007,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272007_en.webp
267384,470,Taylor Flint,F,81,69,74,74,77,79,86,66,71,74,74,80,74,58,72,62,81,69,80,70,67,78,69,49,81,80,86,85,86,70,85,70,84,83,90,80,CDM,4,3,Right,"185cm / 6'1""",73kg / 161lb,['CM'],27,United States,NWSL,Rac. Louisville,"['Aerial Fortress', 'Anticipate', 'Intercept', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/taylor-flint/267384,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267384_en.webp
235657,474,Rachel Daly,F,81,79,81,76,80,64,76,82,77,85,82,85,75,77,85,79,79,52,80,66,77,81,76,67,82,83,70,45,77,69,68,64,90,81,80,54,ST,3,4,Right,"167cm / 5'6""",62kg / 137lb,"['CAM', 'CM']",34,England,Barclays WSL,Aston Villa,"['Finesse Shot', 'Low Driven Shot']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rachel-daly/235657,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235657_en.webp
233852,475,Jackie Groenen,F,81,80,66,81,82,72,74,78,81,75,59,76,71,63,58,79,86,60,84,81,71,82,80,89,80,80,83,78,59,67,78,71,76,81,72,68,CM,4,3,Right,"165cm / 5'5""",60kg / 132lb,['CDM'],31,Holland,Arkema PL,Paris SG,['Press Proven'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jackie-groenen/233852,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233852_en.webp
258576,476,Tere Abelleira,F,81,74,76,79,82,72,72,72,76,74,73,83,83,55,65,64,81,80,84,82,79,80,86,88,77,83,82,81,48,80,70,62,68,82,71,65,CM,4,4,Right,"160cm / 5'3""",59kg / 130lb,"['CDM', 'CAM']",26,Spain,Liga F Moeve,Real Madrid,"['Dead Ball', 'First Touch', 'Incisive Pass', 'Inventive', 'Long Ball Pass', 'Press Proven', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tere-abelleira/258576,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258576_en.webp
267201,477,Jess Fishlock,F,81,73,77,79,82,73,71,74,72,83,77,79,77,78,71,66,86,69,85,78,75,80,74,89,77,86,83,75,54,76,76,67,70,79,69,67,CM,4,4,Right,"157cm / 5'2""",54kg / 119lb,"['CDM', 'CAM']",39,Wales,NWSL,Seattle Reign,['Incisive Pass'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jess-fishlock/267201,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267201_en.webp
262545,480,Amaiur Sarriegi,F,81,88,78,75,84,47,81,87,88,80,82,78,75,65,67,75,74,58,79,73,70,83,89,92,80,84,82,35,79,32,58,49,93,91,82,61,ST,4,4,Right,"168cm / 5'6""",59kg / 130lb,"['RW', 'LW', 'RM']",25,Spain,Liga F Moeve,Atlético de Madrid,"['Finesse Shot', 'First Touch', 'Gamechanger', 'Low Driven Shot', 'Quick Step', 'Relentless', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amaiur-sarriegi/262545,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262545_en.webp
263007,486,Niamh Charles,F,81,81,66,79,76,78,70,82,80,75,67,67,62,61,56,80,80,45,84,79,77,75,69,74,78,80,81,79,76,78,79,77,84,83,68,57,LB,5,3,Right,"172cm / 5'8""",64kg / 141lb,"['RM', 'RB', 'LM']",26,England,Barclays WSL,Chelsea,"['Aerial Fortress', 'Jockey', 'Long Throw', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/niamh-charles/263007,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263007_en.webp
227204,489,Lola Gallardo,F,81,83,77,75,82,51,80,49,54,15,12,56,18,14,23,22,21,22,30,27,15,10,57,60,77,22,52,18,14,17,16,20,70,35,72,26,GK,2,1,Right,"173cm / 5'8""",57kg / 126lb,,32,Spain,Liga F Moeve,Atlético de Madrid,"['Far Reach+', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lola-gallardo/227204,83,77,75,80,82,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227204_en.webp
248794,490,Geyse,F,81,91,78,73,85,34,87,90,91,84,79,77,79,76,72,67,73,64,79,69,77,83,92,92,80,85,82,24,71,32,27,47,86,84,89,85,RM,3,4,Right,"169cm / 5'7""",60kg / 132lb,['RW'],28,Brazil,NWSL,Gotham FC,"['Gamechanger', 'Quick Step', 'Technical', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/geyse/248794,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248794_en.webp
264903,491,Sarah Zadrazil,F,81,66,69,73,80,75,85,63,68,71,69,70,73,54,65,45,79,56,86,80,61,80,73,89,84,83,67,74,68,76,78,70,80,88,90,72,CDM,3,4,Right,"168cm / 5'6""",61kg / 134lb,['CM'],33,Austria,GPFBL,FC Bayern München,"['Aerial Fortress', 'Bruiser', 'Incisive Pass', 'Press Proven', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sarah-zadrazil/264903,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264903_en.webp
265076,492,Rafaela Borggräfe,F,81,82,77,79,82,47,81,49,43,5,15,59,19,5,50,31,21,34,30,35,16,22,52,44,79,35,35,20,7,16,16,14,57,36,48,27,GK,2,1,Right,"174cm / 5'9""",64kg / 141lb,,26,Germany,Barclays WSL,Liverpool,"['Cross Claimer', 'Far Throw', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rafaela-borggrafe/265076,82,77,79,81,82,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265076_en.webp
272115,493,Leicy Santos,F,81,74,75,80,82,61,76,72,76,82,75,72,77,75,65,78,80,73,84,79,70,82,81,77,82,82,82,57,60,60,66,55,77,78,78,70,CAM,4,4,Right,"155cm / 5'1""",61kg / 134lb,['CM'],29,Colombia,NWSL,Washington Spirit,"['Finesse Shot', 'Incisive Pass', 'Press Proven', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leicy-santos/272115,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272115_en.webp
263964,496,Filippa Angeldahl,F,81,74,70,79,78,72,74,73,75,77,71,63,81,52,57,68,82,68,85,80,68,78,59,66,80,85,76,75,58,74,74,63,77,75,80,58,CM,3,3,Right,"170cm / 5'7""",58kg / 128lb,['CDM'],28,Sweden,Liga F Moeve,Real Madrid,"['Anticipate', 'Incisive Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/filippa-angeldahl/263964,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263964_en.webp
238212,497,Jane Campbell,F,81,79,78,83,82,40,84,38,44,14,18,62,14,12,32,17,57,15,56,53,14,15,54,55,77,30,57,19,17,12,18,19,53,39,42,21,GK,2,1,Right,"175cm / 5'9""",66kg / 146lb,,31,United States,NWSL,Houston Dash,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jane-campbell/238212,79,78,83,84,82,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238212_en.webp
272050,500,Martín-Prieto,F,81,78,82,71,75,51,87,76,79,82,83,84,79,84,80,66,80,67,72,60,76,70,80,80,77,81,75,50,84,45,50,45,93,92,87,80,ST,2,3,Right,"173cm / 5'8""",73kg / 161lb,,33,Spain,Liga Portugal Feminino,SL Benfica,"['Aerial Fortress', 'Power Shot', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martin-prieto/272050,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272050_en.webp
264933,507,Barbara Dunst,F,81,64,71,79,81,74,72,78,53,77,73,64,74,64,67,74,77,66,86,79,69,80,83,82,86,84,69,78,55,77,77,70,72,85,66,70,CM,3,4,Right,"168cm / 5'6""",60kg / 132lb,['CAM'],28,Austria,GPFBL,FC Bayern München,"['Relentless', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/barbara-dunst/264933,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264933_en.webp
265340,508,Jess Park,F,81,83,73,77,86,59,63,84,82,80,78,71,70,63,60,72,81,48,82,77,66,87,86,80,80,88,75,75,49,37,73,58,67,81,56,57,CM,3,4,Right,"161cm / 5'3""",56kg / 123lb,"['RW', 'RM']",24,England,Barclays WSL,Manchester Utd,"['First Touch', 'Inventive', 'Quick Step', 'Technical', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jess-park/265340,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265340_en.webp
233838,509,Felicitas Rauch,F,81,80,57,71,76,80,76,78,82,68,46,71,67,41,57,75,50,76,79,70,77,70,84,91,80,78,73,78,74,82,81,76,83,83,73,73,LB,3,3,Left,"167cm / 5'6""",61kg / 134lb,"['LM', 'LW']",29,Germany,NWSL,NC Courage,['Precision Header'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/felicitas-rauch/233838,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233838_en.webp
264994,510,Katharina Naschenweng,F,81,77,56,77,77,81,72,74,79,69,55,54,60,41,62,80,70,57,81,82,65,75,80,76,78,79,71,80,76,82,82,78,80,81,65,78,LB,3,3,Left,"168cm / 5'6""",57kg / 126lb,['LM'],28,Austria,GPFBL,FC Bayern München,"['Block', 'Jockey']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/katharina-naschenweng/264994,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264994_en.webp
267215,511,Bella Bixby,F,81,81,79,74,84,42,80,41,43,18,25,56,15,7,27,12,54,10,48,51,11,20,57,44,75,31,52,9,8,13,15,12,63,39,67,27,GK,2,1,Right,"183cm / 6'0""",70kg / 154lb,,30,United States,NWSL,Portland Thorns,"['Far Reach', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bella-bixby/267215,81,79,74,80,84,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267215_en.webp
272009,512,Antônia Silva,F,81,80,50,71,79,80,80,79,80,66,41,61,58,37,49,71,70,42,79,72,53,79,76,74,84,80,81,84,75,80,79,78,86,82,80,75,RB,3,4,Right,"170cm / 5'7""",64kg / 141lb,['RM'],31,Brazil,Liga F Moeve,Real Madrid,['Intercept'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/antonia-silva/272009,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272009_en.webp
243261,515,Andi Sullivan,F,81,63,64,78,75,79,79,64,62,56,57,75,70,50,78,73,75,68,84,82,66,71,72,77,72,82,83,79,57,83,83,73,74,77,82,74,CDM,3,3,Right,"168cm / 5'6""",57kg / 126lb,['CM'],30,United States,NWSL,Washington Spirit,"['Aerial Fortress', 'Intercept']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andi-sullivan/243261,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243261_en.webp
265856,519,Anna Moorhouse,F,81,78,78,75,82,41,83,39,43,8,8,56,11,7,18,12,58,11,25,22,14,10,38,57,82,13,25,8,8,10,14,12,61,35,62,12,GK,2,1,Right,"185cm / 6'1""",71kg / 157lb,,31,England,NWSL,Orlando Pride,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anna-moorhouse/265856,78,78,75,83,82,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265856_en.webp
265861,526,Maëlle Garbino,F,81,79,79,79,82,53,63,72,84,80,85,68,81,66,65,75,80,71,83,78,74,80,80,83,78,85,80,57,52,53,56,41,65,80,59,53,RM,4,4,Left,"162cm / 5'4""",54kg / 119lb,['RW'],29,France,Arkema PL,Paris FC,"['First Touch', 'Gamechanger', 'Inventive', 'Relentless', 'Technical', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maelle-garbino/265861,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265861_en.webp
264954,529,Tanja Pawollek,F,81,48,73,76,78,78,81,66,33,78,76,71,71,59,65,57,83,69,83,77,70,79,74,76,84,80,70,82,54,82,80,75,71,90,80,73,CM,4,3,Left,"170cm / 5'7""",63kg / 139lb,['CDM'],27,Poland,GPFBL,Union Berlin,"['Long Ball Pass', 'Press Proven', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tanja-pawollek/264954,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264954_en.webp
265860,533,Julie Dufour,F,81,84,77,78,82,51,61,83,84,80,80,75,76,72,67,75,79,70,82,76,78,83,86,80,78,82,78,53,54,51,52,41,67,77,53,59,LM,3,4,Right,"163cm / 5'4""",56kg / 123lb,"['RM', 'LW']",24,France,NWSL,Portland Thorns,"['Quick Step', 'Relentless', 'Technical', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/julie-dufour/265860,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265860_en.webp
265059,534,Giovanna Hoffmann,F,81,81,80,71,78,47,75,82,80,84,83,79,77,74,70,72,68,66,79,56,64,76,76,76,79,82,75,39,80,26,64,40,90,64,79,73,ST,2,3,Right,"178cm / 5'10""",60kg / 132lb,['CAM'],27,Germany,GPFBL,RB Leipzig,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/giovanna-hoffmann/265059,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265059_en.webp
265058,538,Erëleta Memeti,F,81,85,73,76,81,53,63,83,86,87,76,69,73,68,55,78,77,66,79,71,71,80,90,80,78,84,67,51,33,53,64,40,62,70,61,58,RM,3,4,Right,"166cm / 5'5""",57kg / 126lb,"['LM', 'CM', 'RW']",26,Kosovo,GPFBL,Frankfurt,"['Finesse Shot', 'Gamechanger', 'Incisive Pass', 'Quick Step', 'Technical', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ereleta-memeti/265058,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265058_en.webp
256095,542,Perle Morroni,F,81,84,45,76,79,77,67,83,84,58,44,47,41,44,56,76,76,43,83,72,67,78,76,86,80,81,75,81,65,76,80,79,76,74,63,67,LB,3,4,Left,"158cm / 5'2""",53kg / 117lb,['LM'],28,France,NWSL,San Diego Wave,"['Block', 'Quick Step', 'Slide Tackle', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/perle-morroni/256095,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256095_en.webp
264968,544,Mathilde Bourdieu,F,81,83,82,70,80,36,76,84,83,84,85,83,79,78,71,64,71,69,78,59,71,78,73,83,78,85,80,26,71,34,34,30,89,72,85,53,ST,4,3,Right,"165cm / 5'5""",67kg / 148lb,['CAM'],26,France,Arkema PL,Marseille,"['Acrobatic', 'Finesse Shot', 'First Touch', 'Power Shot', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mathilde-bourdieu/264968,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264968_en.webp
227074,549,Cecilia Salvai,F,81,73,49,70,67,82,80,70,75,54,43,58,52,50,52,65,54,43,82,84,46,56,74,70,82,76,76,79,79,86,82,78,85,79,80,78,CB,3,2,Left,"175cm / 5'9""",61kg / 134lb,"['LB', 'LM']",32,Italy,Calcio A Femminile,Juventus,"['Anticipate', 'Block', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cecilia-salvai/227074,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227074_en.webp
241546,550,Théa Gréboval,F,81,60,60,72,65,82,82,53,65,51,47,81,76,38,64,71,60,77,79,75,70,59,67,69,76,70,71,82,84,82,82,79,85,70,88,83,CB,3,2,Left,"168cm / 5'6""",61kg / 134lb,,28,France,Arkema PL,Paris FC,"['Aerial Fortress', 'Block', 'Jockey', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/thea-greboval/241546,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241546_en.webp
247797,552,Hannah Blundell,F,81,69,54,71,73,82,70,69,69,65,56,61,43,43,52,79,48,56,81,76,63,67,69,75,84,80,76,83,75,84,82,80,76,75,65,77,LB,4,2,Right,"163cm / 5'4""",54kg / 119lb,['RB'],31,England,Barclays WSL,Manchester Utd,"['Anticipate', 'Bruiser']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hannah-blundell/247797,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247797_en.webp
273466,553,Alyssa Thompson,F,81,86,74,74,82,41,62,84,88,80,85,64,63,59,68,75,78,58,77,68,71,83,88,81,80,83,65,34,64,35,45,38,76,70,62,46,LM,3,4,Right,"163cm / 5'4""",58kg / 128lb,"['RM', 'LW']",21,United States,Barclays WSL,Chelsea,"['First Touch', 'Low Driven Shot', 'Quick Step', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alyssa-thompson/273466,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273466_en.webp
266254,555,Elisabeth Terland,F,81,79,80,73,79,36,71,80,78,83,83,80,79,75,65,69,71,60,80,72,61,80,76,72,84,81,69,24,78,25,40,37,86,72,74,59,ST,4,3,Right,"171cm / 5'7""",63kg / 139lb,,24,Norway,Barclays WSL,Manchester Utd,['Low Driven Shot'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elisabeth-terland/266254,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266254_en.webp
226979,570,Amanda Ilestedt,F,81,66,48,65,63,83,76,62,70,37,52,51,40,35,58,58,46,52,82,70,51,60,35,38,77,75,79,80,81,85,84,81,83,73,76,80,CB,3,2,Right,"178cm / 5'10""",63kg / 139lb,,33,Sweden,GPFBL,Frankfurt,['Anticipate'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amanda-ilestedt/226979,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226979_en.webp
253469,573,Élisa De Almeida,F,81,74,34,64,61,82,80,72,75,41,30,45,30,34,34,64,47,30,80,70,45,54,45,72,80,72,67,80,81,82,83,80,89,68,83,85,CB,2,2,Right,"173cm / 5'8""",61kg / 134lb,['RB'],28,France,Arkema PL,Paris SG,"['Aerial Fortress', 'Bruiser', 'Jockey', 'Pinged Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elisa-de-almeida/253469,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253469_en.webp
264884,574,Paulina Dudek,F,81,60,46,62,68,85,72,52,66,49,44,59,35,39,66,45,53,41,75,74,62,67,60,66,76,69,73,83,86,85,87,81,79,62,72,85,CB,2,2,Left,"169cm / 5'7""",62kg / 137lb,,28,Poland,Arkema PL,Paris SG,"['Anticipate', 'Intercept']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paulina-dudek/264884,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264884_en.webp
272084,575,Lauren,F,81,72,33,58,64,82,83,73,72,22,30,51,20,26,55,40,38,35,80,70,40,57,74,66,78,70,61,82,77,86,81,80,90,72,90,76,CB,2,2,Right,"178cm / 5'10""",68kg / 150lb,,23,Brazil,Liga F Moeve,Atlético de Madrid,"['Aerial Fortress', 'Jockey']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lauren/272084,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272084_en.webp
253435,576,Laia Aleixandri,F,81,77,35,63,59,82,74,74,79,22,38,40,27,22,38,59,31,42,84,79,37,39,64,70,78,82,64,82,76,83,83,81,85,67,76,76,CB,4,2,Right,"170cm / 5'7""",53kg / 117lb,"['RB', 'LB']",25,Spain,Liga F Moeve,FC Barcelona,['Intercept'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/laia-aleixandri/253435,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253435_en.webp
247791,586,Sydney Lohmann,F,80,74,76,78,82,70,81,74,74,81,78,79,74,58,61,70,81,62,83,82,67,82,81,69,83,85,76,78,60,78,60,73,82,73,91,68,RM,3,3,Right,"176cm / 5'9""",67kg / 148lb,"['CAM', 'RW']",25,Germany,Barclays WSL,Manchester City,"['Aerial Fortress', 'Block', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sydney-lohmann/247791,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247791_en.webp
259334,588,Nerea Eizagirre,F,80,79,83,78,82,62,75,80,78,80,84,84,85,60,81,71,81,83,81,75,84,80,86,90,78,83,75,65,79,45,72,60,87,88,75,56,CM,3,4,Right,"165cm / 5'5""",65kg / 143lb,"['LM', 'LW', 'CAM']",26,Spain,Liga F Moeve,Real Sociedad,"['Dead Ball', 'Finesse Shot', 'First Touch', 'Inventive', 'Pinged Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nerea-eizagirre/259334,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259334_en.webp
233155,594,Claudia Zornoza,F,80,73,77,79,81,71,75,72,74,75,80,80,76,47,70,70,81,75,84,79,74,80,75,77,84,83,81,79,48,68,76,74,67,80,70,84,CDM,3,3,Left,"164cm / 5'5""",57kg / 126lb,['CM'],35,Spain,NWSL,Utah Royals FC,"['Dead Ball', 'Long Ball Pass', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/claudia-zornoza/233155,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233155_en.webp
